action,id,report_number,object_class,time,x,y,speed,nextx,nexty
point,475,19,0,18,12593.53232,14553.78037,672,12587,14582
point,1007,19,1,18,17143.74151,22637.23595,504.5,16995,22467
point,473,19,5,18,14929.36928,15564.10785,31.53125,14869,15383
point,1065,19,1,18,15606.03054,8006.325563,448,15609,8000
point,471,19,1,18,12104.31804,19099.04693,168,12167,19222
point,470,19,0,18,16037.5423,14500.77819,672,15937,14751
point,469,19,1,18,14642.68731,21301.88658,448,14653,21194
point,468,19,0,18,8712.308794,16749.3135,252,8752,16404
point,1461,19,3,18,12026.25423,11488.84162,126.125,11536,11511
point,466,19,1,18,13172.77961,13043.70932,336,13220,12936
point,1280,19,2,18,9987.52533,19577.45824,252.25,10198,19543
point,1318,19,0,18,11798.22461,22955.35532,168,11906,22694
point,463,19,3,18,12045.66573,18996.72612,126.125,12063,19018
point,462,19,0,18,9858.258518,12275.09753,672,9659,11943
point,461,19,1,18,12055.18066,12764.02377,504.5,12284,12624
point,460,19,2,18,8588.935238,17772.45417,252,8548,18096
point,1355,19,0,18,16224.9764,14034.44035,672,16212,14068
point,1138,19,0,18,8951.77386,15291.17059,504,9160,14804
point,457,19,1,18,15263.64493,19609.4827,298,15343,19653
point,1217,19,0,18,10485.91405,20809.76462,252,10364,20772
point,455,19,0,18,10047.38213,13724.46149,504,10544,13292
point,454,19,0,18,10707.40193,17908.12161,336,10573,17890
point,453,19,3,18,12300.35017,6899.086156,126.125,12303,7070
point,452,19,1,18,11023.42104,14095.27959,336,11072,14442
point,451,19,1,18,8675.45267,17069.96177,252,8752,16404
point,1296,19,0,18,11944.60485,12815.63683,252,11396,13028
point,449,19,1,18,11328.48528,24069.84645,168,11455,23778
point,448,19,1,18,17703.54219,13516.84879,504.5,18100,13388
point,447,19,0,18,11010.07552,20972.13114,252,10364,20772
point,446,19,5,18,12849.07839,14430.45815,31.53125,12683,14864
point,445,19,1,18,11703.62609,23184.75672,168,11906,22694
point,1183,19,2,18,13858,11100.04841,252.25,13858,11129
point,443,19,0,18,8346.643874,15136.50726,298,8370,14998
point,442,19,2,18,10453.65833,18873.53735,252.25,10472,18718
point,441,19,0,18,8803.176969,16115.73789,252,8752,16404
point,1295,19,0,18,13126.31642,13149.69146,336,13099,13212
point,439,19,0,18,17822.91647,23400.42479,672,17592,23139
point,438,19,3,18,7769.61462,18517.04595,126.125,7980,18219
point,1064,19,0,18,15130.52715,24816.62738,298,15223,25938
point,436,19,1,18,7482.715279,19002.97742,448,7429,18924
point,435,19,0,18,11134.97186,18314.26745,448,11253,18445
point,1006,19,4,18,6837.301167,15783.39083,63.0625,7073,15982
point,1005,19,0,18,8711.7777,9049.152515,448,8951,8848
point,432,19,2,18,12268.4222,23196.99183,252.25,12165,23159
point,431,19,5,18,11904.0007,28287.70673,31.53125,11905,28288
point,430,19,4,18,8668.55732,15952.84916,63.0625,8754,15857
point,429,19,0,18,7141.973313,13588.22706,298,7057,13452
point,428,19,3,18,12036.37545,17419.88697,126.125,12087,17488
point,1333,19,0,18,11363.54092,23988.97947,168,11455,23778
point,426,19,0,18,11118.47182,21005.70844,252,11552,21140
point,1294,19,1,18,13246.21541,12869.45318,336,13220,12936
point,424,19,0,18,11617.50899,18763.10729,112,11974,18944
point,423,19,1,18,12167.99285,18112.50021,448,12218,18111
point,422,19,1,18,14682,24998.88725,448,14682,24758
disappearpoint,1407,18,0,18,15236,20811,0,15236,20811
point,1137,19,2,18,18017.22228,10753.28569,252.25,17918,10794
point,1455,19,5,18,10261.88953,16738.20742,31.53125,10305,16741
point,418,19,0,18,8711.553072,16755.88828,252,8752,16404
point,417,19,1,18,19041.59885,18254.92538,504.5,18950,18236
point,416,19,1,18,8666.006451,17152.14388,252,8752,16404
point,415,19,3,18,7045.833918,17986.30565,126.125,7062,17989
point,414,19,0,18,12641.91608,12749.36147,168,12284,12624
point,413,19,0,18,13293.52165,20545.13971,672,13308,20551
point,412,19,0,18,12094.10001,7475.010403,198,12086,7382
point,411,19,0,18,20926.96221,18425.66971,132,20826,18833
point,1292,19,2,18,14982.58712,28989.0938,252.25,14985,28994
point,1291,19,2,18,15457.26557,28798.06029,252.25,15456,28783
point,408,19,2,18,12708.53054,14034.61255,252.25,12692,14109
point,407,19,0,18,8832.157641,15952.49982,252,8948,15300
point,406,19,0,18,14346.50551,18894.75649,672,14599,18787
point,405,19,0,18,9213.026827,20322.90848,252,9356,20552
point,404,19,1,18,11912.66843,12827.99932,252,11396,13028
point,1373,19,0,18,8802.670752,16118.58924,252,8752,16404
point,1036,19,1,18,11778.08845,23004.18551,168,11666,23276
disappearpoint,401,18,2,18,16420,11403,0,16420,11403
point,400,19,0,18,11703.49449,18398.52592,88,11715,18264
point,1215,19,1,18,11456.18444,21110.31976,252,10364,20772
point,398,19,0,18,11486.05739,12993.13907,252,11396,13028
point,397,19,0,18,19302.87418,18379.0467,336,19984,18800
disappearpoint,396,18,0,18,6645,17642,0,6645,17642
point,395,19,2,18,11759.47456,16987.94912,252.25,11773,17015
point,394,19,0,18,8346.938247,15134.76156,298,8370,14998
point,393,19,1,18,10559.48925,18007.95564,298,10567,17947
point,392,19,2,18,13314.32154,9068,252.25,13357,9068
point,391,19,0,18,16627.21665,22633.90916,298,16506,22769
point,390,19,0,18,14257.91003,13408.25828,672,14452,13524
point,389,19,0,18,12364.46263,19606.56021,168,12393,19662
point,1004,19,5,18,15252.74377,15365.97171,31.53125,15243,15373
point,387,19,0,18,11471.62557,12998.72559,252,11396,13028
point,386,19,0,18,11495.40908,17522.14524,448,11306,17613
point,385,19,1,18,11340.65718,24041.7681,168,11279,24184
point,384,19,5,18,10848.31275,15657.61076,31.53125,10899,15845
point,1003,19,2,18,8830.399376,15189.84828,252.25,8831,15200
point,1136,19,2,18,11791.82036,17099.75915,252.25,11752,17071
point,381,19,2,18,14760.39409,23535.71544,252.25,14741,23288
point,1182,19,3,18,6882.405541,21313.46395,126.125,6897,21303
point,379,19,0,18,4873.482182,19757.09641,298,4926,19855
point,1035,19,0,18,12485.51202,21376.44561,672,12549,21230
point,377,19,0,18,4170.327751,21316.44311,672,3997,21336
point,376,19,0,18,11731.81835,16529.1813,168,11730,16535
point,1181,19,0,18,9069.01295,14243.36169,298,9065,14245
point,374,19,0,18,11410.99748,13022.19452,252,12016,12788
point,373,19,1,18,8530.790848,17792.97676,504.5,8558,17796
point,372,19,0,18,8724.54634,10400.5194,672,8704,10363
point,371,19,0,18,17744.71434,18077.86641,132,17830,17852
point,1063,19,5,18,16152.68443,27250.01393,31.53125,16067,27290
point,1134,19,0,18,16518.88117,13315.62781,672,16552,13242
point,368,19,1,18,8955.153205,8827.742738,298,8894,8710
point,1002,19,0,18,9089.037813,10995.66075,672,9020,10880
point,1062,19,5,18,15081.84462,22671.19387,31.53125,15081,22665
point,1133,19,1,18,10902.1147,20938.68873,252,11552,21140
point,1255,19,2,18,14419.62208,10583.0255,252.25,14260,10517
point,1098,19,3,18,8914.408965,17776.59267,126.125,8723,17701
point,362,19,0,18,12170.44373,12693.48966,504,12284,12624
point,361,19,2,18,6075.098191,17868.04569,252.25,6134,17890
point,360,19,1,18,11810.55431,12257.94729,448,11929,12479
point,1405,19,1,18,8040.055208,15622.20198,298,8096,15555
point,358,19,0,18,9130.866223,14872.16205,252,8948,15300
point,1492,19,0,18,20112.15099,16110.3226,132,20307,16064
point,356,19,0,18,10546.15478,13291.33232,504,11396,13028
point,355,19,1,18,16154.84808,8173.681643,298,16196,8145
point,354,19,1,18,9329.972215,17723.67415,504.5,9311,17716
point,353,19,1,18,14676.84611,24521.07457,224,14677,24530
point,1439,19,4,18,4836.82337,20046.66177,63.0625,4826,20047
point,351,19,0,18,12036.06803,18984.30661,224,12041,18991
point,350,19,1,18,7437.826969,18936.97827,448,7429,18924
point,349,19,0,18,3646.067285,11512.04471,149,3384,12008
point,1117,19,1,18,5079.685744,23589.76978,132,5058,22845
point,1254,19,0,18,12988.21092,13420.17625,336,13099,13212
point,346,19,2,18,11929.82578,22638.28488,252.25,11798,22558
point,345,19,0,18,16624.96818,10629.79697,132,16697,10567
point,344,19,0,18,10330.38936,20772.3201,504,10364,20772
point,343,19,0,18,10903.68573,28266.03068,672,10746,28041
point,342,19,3,18,7187.732464,18381.6351,126.125,7251,18301
point,341,19,3,18,7120.584802,17991.73193,126.125,7255,17998
point,1061,19,3,18,13397.50427,9372.692547,126.125,13308,9968
disappearpoint,339,18,0,18,9989,12493,0,9989,12493
point,1180,19,0,18,11785.69818,16972.18056,448,11773,17015
disappearpoint,1202,18,0,18,16208,8771,0,16208,8771
point,336,19,0,18,8649.640309,17292.65064,252,8548,18096
point,1205,19,1,18,9941.849665,15717.1593,448,9916,15677
point,334,19,3,18,14497.18546,15897.04324,126.125,14556,15856
point,333,19,0,18,10531.69164,20823.94489,252,11552,21140
point,1314,19,2,18,9037.591436,15090.38985,252,8948,15300
point,1085,19,5,18,16514.63,11835.64215,31.53125,16558,11752
point,330,19,0,18,15318.42045,15318.59836,672,15426,15241
point,1332,19,1,18,14718.1886,23776.94212,448,14744,23652
point,328,19,1,18,10001.79022,17834.45708,168,10056,17840
point,327,19,5,18,13178.31441,14498.21724,31.53125,13134,14500
point,326,19,1,18,15917.21071,14270.78109,448,15936,14291
point,325,19,1,18,6654.346602,21114.56976,298,6736,21088
point,324,19,0,18,11284.78024,24170.66604,168,11455,23778
point,323,19,1,18,12030.31754,21499.72642,504.5,12036,21504
point,322,19,0,18,15857.68351,21868.78364,1009,15004,21784
point,1130,19,0,18,11985.73435,15970.37001,336,12045,15875
point,320,19,0,18,10854.50431,20923.94073,252,11552,21140
point,1095,19,0,18,15334.91609,27327.84337,298,15289,26776
point,318,19,3,18,14726.84372,12935.29126,126.125,14816,13034
point,1213,19,0,18,11520.20208,15788.95403,672,11657,16054
point,316,19,1,18,11514.99113,23635.963,336,11666,23276
point,1459,19,0,18,13932.91906,5533.0223,132,14265,5564
point,314,19,0,18,9435.160851,14410.33922,252,9160,14804
point,313,19,3,18,14922.96925,9634.386167,126.125,14861,9780
point,1419,19,2,18,12408.10907,15997.16072,252.25,12413,15967
point,1094,19,0,18,11431.78337,23831.55655,168,11455,23778
point,310,19,0,18,20722.60523,19144.45911,132,20734,19128
point,1458,19,1,18,10963.44502,24923.30336,168,10893,25090
point,308,19,0,18,10785.15497,13501.50352,336,10808,13522
point,1253,19,0,18,9059.874259,15038.25645,252,8948,15300
point,306,19,0,18,9499.237584,19557.31441,298,9480,19528
point,1212,19,0,18,6911.761927,21779.97481,298,6861,21834
point,304,19,0,18,9148.475643,20219.47559,252,9356,20552
point,303,19,0,18,13689.21658,11854.59091,672,13536,12144
point,1060,19,1,18,11913.23568,17779.16585,112,12002,17946
point,301,19,2,18,17292.99858,18633.25238,252.25,17193,18653
point,300,19,0,18,13075.02609,12900.73607,336,13072,12900
point,299,19,0,18,8749.279468,16427.66863,252,8752,16404
point,1129,19,0,18,14587.74134,8354.624598,448,14656,8326
point,297,19,1,18,10883.98508,5577.939572,298,10885,5480
point,296,19,5,18,13493.67874,20007.81519,31.53125,13417,20016
point,295,19,1,18,18083.69578,11659.57886,504.5,17905,11608
point,294,19,1,18,11086.35753,13123.94555,504,11396,13028
point,293,19,2,18,5251.929299,22595.86448,132,5247,22385
point,292,19,2,18,11297.3547,24141.65905,168,11455,23778
point,291,19,2,18,12055.95756,16777.68795,252.25,12059,16778
point,999,19,0,18,12066.14694,18068.60998,224,12002,17946
point,289,19,3,18,9901.714201,12347.52367,126.125,9935,12403
point,1331,19,1,18,8256.112685,16950.62221,504.5,8259,16953
point,287,19,1,18,12999.51526,13398.93503,336,12975,13445
disappearpoint,1059,18,0,18,7090,16676,0,7090,16676
point,1372,19,3,18,11725.98808,16697.78035,126.125,11694,16656
point,1240,19,4,18,13440.84464,4999.874332,63.0625,13553,5074
point,1033,19,2,18,8329.675618,16358.23586,252.25,8254,16450
point,1032,19,0,18,12614.36427,20372.76357,672,12632,20318
point,281,19,5,18,12205.66806,19298.06869,31.53125,12393,19662
point,1290,19,2,18,7447.806432,16293.45555,252.25,7478,16318
point,279,19,0,18,12236.9264,16700.33576,672,12094,16784
point,278,19,3,18,15985.52951,11285.341,126.125,16089,11240
point,277,19,3,18,13151.22124,14499.30719,126.125,13308,14493
point,276,19,3,18,20950.11286,17435.82676,126.125,20899,17253
point,1178,19,2,18,12384.52753,16663.2044,252.25,12514,16662
point,274,19,1,18,9669.657197,10923.27348,298,9859,10824
point,1330,19,3,18,11697.2947,18803.59261,112,11974,18944
point,272,19,0,18,11964.81486,18939.33923,112,11974,18944
point,271,19,1,18,19284.30845,25065.07362,504.5,19841,25698
point,270,19,2,18,9238.984012,20364.5007,252,9356,20552
point,269,19,2,18,12521.85046,19919.06151,252.25,12780,20082
point,268,19,1,18,16878.00387,13247.11583,132,16565,13211
point,1087,19,1,18,11180.12838,18364.28456,448,11253,18445
point,1389,19,3,18,17365.4826,11888.32184,126.125,17342,11908
point,265,19,1,18,12202.41672,19291.75227,168,12393,19662
point,264,19,3,18,15662.19093,15080.69983,126.125,15494,15194
point,263,19,1,18,12578.71009,14618.17415,504.5,12587,14582
point,262,19,0,18,9045.437656,20054.37379,252,9356,20552
point,261,19,1,18,11449.24461,23791.27664,168,11455,23778
point,260,19,1,18,8938.835324,15351.62144,252,8752,16404
point,997,19,1,18,11363.39444,24561.92741,298,11299,24716
point,258,19,0,18,8634.868734,17409.40289,252,8652,17274
point,257,19,1,18,11440.85106,18444.29788,198,11462,18402
point,256,19,3,18,15271.53728,15352.41573,126.125,15243,15373
point,255,19,3,18,14710.30596,14893.73881,126.125,14544,14927
point,254,19,0,18,8702.316059,16836.25028,252,8652,17274
point,253,19,0,18,12684.4189,20869,298,12603,20869
point,252,19,1,18,15111.22796,24582.59565,298,15057,23925
point,1329,19,2,18,11301.25449,18502.53421,252.25,11253,18445
point,1489,19,4,18,13418.74011,8246.909645,63.0625,13444,8248
point,249,19,1,18,12290.95442,19463.75521,168,12393,19662
point,248,19,2,18,10689.07055,8712.107247,252.25,10652,8973
point,1177,19,0,18,12238.7686,19362.37338,168,12201,19289
point,246,19,0,18,11733.20877,17169.78914,224,11748,17084
point,1310,19,0,18,11910.47717,17967.6053,448,12022,18169
point,244,19,0,18,14724.96735,27062.8048,448,14698,26760
point,243,19,1,18,11913.06682,17778.84848,112,11836,17634
point,242,19,3,18,4366.704053,17892.49815,126.125,4410,17879
point,241,19,1,18,16432.46426,12919.90823,298,16594,12869
point,240,19,0,18,4818.224639,17338.50336,298,4632,17691
point,1396,19,1,18,10572.79298,21205.46156,504.5,10389,21253
point,238,19,0,18,18372.99277,18314.37667,672,18494,18273
point,237,19,4,18,7697.982818,17412.90969,63.0625,7654,17541
point,1454,19,0,18,5420.864419,21223.65795,672,4818,21244
point,235,19,0,18,12326.67091,18237.16454,298,12429,18186
point,1388,19,0,18,12334.76635,12641.78111,168,13072,12900
point,1050,19,1,18,19584.06302,18009.62638,132,19322,18064
point,232,19,2,18,5689.450265,20115.60045,252.25,5920,20141
point,231,19,2,18,11296.44234,18496.79663,252.25,11253,18445
point,230,19,0,18,8715.653957,16720.21058,252,8652,17274
point,1128,19,0,18,18385.12775,18310.22728,672,18339,18326
point,228,19,0,18,9895.639457,17823.60322,168,10056,17840
disappearpoint,1327,18,0,18,15346,22223,0,15346,22223
point,1499,19,0,18,10721.354,27994.78875,672,10714,27981
point,1436,19,0,18,9969.647946,17831.17055,168,10056,17840
point,1404,19,2,18,3726.635974,11359.57063,74,3384,12008
point,223,19,0,18,8746.599605,16450.98344,252,8752,16404
point,1359,19,0,18,14839.08034,21167.81349,672,14844,21170
disappearpoint,1174,18,0,18,12537,17802,0,12537,17802
point,220,19,1,18,12188.70002,18448.66629,448,12191,18395
disappearpoint,219,18,0,18,11166,26996,0,11166,26996
point,218,19,1,18,14675.85838,22565.29915,224,14657,22361
point,1127,19,0,18,16698.5772,29181.6701,672,16818,29127
point,216,19,2,18,15717.87921,12039.92117,252.25,15703,12062
point,215,19,3,18,19618.99537,11690.02011,126.125,19744,11705
point,214,19,1,18,7939.558679,17776.01487,504.5,7931,17786
point,213,19,0,18,18822.07453,18125.12352,132,18878,17644
point,212,19,0,18,11670.75877,16819.73472,448,11689,16865
point,211,19,1,18,21036.45368,17981.43233,132,21044,17911
point,210,19,2,18,14725.09182,23106.6467,252.25,14741,23288
point,209,19,2,18,12306.56299,7296.249617,252.25,12303,7070
point,1058,19,2,18,12040.7521,16389.86436,252.25,12022,16399
point,1163,19,4,18,18702.32126,24829.91529,63.0625,18906,24628
point,1287,19,2,18,8148.790788,9154.02052,252.25,8144,9160
point,205,19,5,18,15503.29391,29350.35656,31.53125,15497,29277
point,1251,19,1,18,6443.3141,14601,448,6484,14601
point,203,19,0,18,9303.676184,20468.1595,252,9356,20552
point,202,19,2,18,10096.36856,16016.98283,252.25,10183,16248
point,1457,19,1,18,11722.70511,17234.89787,224,11723,17229
point,200,19,0,18,12920.77599,21507.99022,198,13082,21595
point,199,19,5,18,10426.19444,5317.93096,31.53125,10425,5389
point,1370,19,0,18,11604.84283,12213.09287,298,11686,12185
point,197,19,0,18,12272.86241,16679.30005,672,12299,16664
point,196,19,0,18,12198.55522,18202.39048,448,12198,18205
point,1475,19,0,18,11075.62508,24657.84759,168,10893,25090
point,194,19,0,18,15050.96256,23855.67349,298,15057,23925
point,193,19,0,18,10130.29174,11854.58071,298,10017,11680
point,192,19,5,18,15819.6834,14156.3095,31.53125,15844,14192
point,191,19,0,18,11693.13369,16662.20855,224,11694,16656
point,1326,19,0,18,9544.888071,8359.997278,448,9470,8419
point,189,19,1,18,13489.13112,13046.89825,336,14016,13264
point,188,19,2,18,13717.10379,21230.68152,252.25,13543,21152
point,187,19,0,18,14061.74305,8783.354261,672,14051,9055
point,186,19,0,18,11692.57047,23211.5666,168,11666,23276
point,1057,19,0,18,12380.33694,12657.74238,336,12284,12624
point,1093,19,1,18,18335.90226,22531.86376,298,18231,22418
point,1173,19,0,18,3781.694306,21474.45345,132,3763,21355
point,1286,19,1,18,12163.49418,16743.32048,336,12299,16664
disappearpoint,181,18,1,18,11299,24716,0,11299,24716
point,180,19,1,18,12994.04393,8220.840583,224,13017,8221
point,1390,19,1,18,9860.919388,10602.06099,298,9485,10803
point,178,19,1,18,11049.29473,14279.94667,336,11072,14442
disappearpoint,177,18,2,18,13425,6777,0,13425,6777
point,176,19,0,18,12259.80943,18774.91601,448,12292,18433
point,175,19,2,18,17561.58768,11707.21147,252.25,17579,11691
point,174,19,2,18,13289.19549,18771.56645,252.25,13241,18684
point,173,19,0,18,10702.10128,20876.73171,252,11552,21140
point,172,19,2,18,10506.16761,20816.03845,252,11552,21140
point,1026,19,4,18,10809.51684,15514.18348,63.0625,10899,15845
point,170,19,0,18,3727.925319,11357.13058,74,3756,11304
point,169,19,1,18,14682,25277.66465,448,14682,25668
point,168,19,0,18,6142.568653,14380.77648,1009,6456,14456
point,167,19,3,18,13418.17059,9235.237453,126.125,13308,9968
point,1210,19,0,18,11184.98086,18369.65935,448,11253,18445
point,165,19,0,18,10874.96726,13189.44677,504,10544,13292
point,164,19,3,18,4963.410433,19627.30233,126.125,5109,19533
point,1025,19,1,18,11579.82989,18743.98794,112,11570,18739
point,1434,19,2,18,13194.80087,16293.92869,252.25,13138,16323
point,161,19,2,18,12766.997,13848.74522,252.25,12754,13885
point,160,19,4,18,12799.01807,27530.9442,63.0625,12694,27459
point,159,19,1,18,11403.13658,23897.63947,168,11455,23778
disappearpoint,1490,18,1,18,12734,10969,0,12734,10969
